,Adipose_Subcutaneous,Adipose_Visceral_Omentum,Adrenal_Gland,Artery_Aorta,Artery_Coronary,Artery_Tibial,Brain_Amygdala,Brain_Anterior_cingulate_cortex_BA24,Brain_Caudate_basal_ganglia,Brain_Cerebellar_Hemisphere,Brain_Cerebellum,Brain_Cortex,Brain_Frontal_Cortex_BA9,Brain_Hippocampus,Brain_Hypothalamus,Brain_Nucleus_accumbens_basal_ganglia,Brain_Putamen_basal_ganglia,Brain_Spinal_cord_cervical_c-1,Brain_Substantia_nigra,Breast_Mammary_Tissue,Cells_Cultured_fibroblasts,Cells_EBV-transformed_lymphocytes,Colon_Sigmoid,Colon_Transverse,Esophagus_Gastroesophageal_Junction,Esophagus_Mucosa,Esophagus_Muscularis,Heart_Atrial_Appendage,Heart_Left_Ventricle,Kidney_Cortex,Liver,Lung,Minor_Salivary_Gland,Muscle_Skeletal,Nerve_Tibial,Ovary,Pancreas,Pituitary,Prostate,Skin_Not_Sun_Exposed_Suprapubic,Skin_Sun_Exposed_Lower_leg,Small_Intestine_Terminal_Ileum,Spleen,Stomach,Testis,Thyroid,Uterus,Vagina,Whole_Blood
KEGG_SPHINGOLIPID_METABOLISM,0.00696213976666331,0.174490203186288,0.29269681471768,0.20646977041549,0.263925493144478,0.000474191423039883,0.303991921721859,0.0610942480431855,0.0168259677707715,0.000826287155039609,0.0385102199749896,0.0204818874831682,0.194561316655722,0.142066280236759,1.97597104124725e-06,0.520378847128519,0.124427869031884,7.06973711494356e-05,6.43149551469833e-05,0.225274509534593,0.117075577529374,0.000466823690570891,0.272294886212771,0.0514659463530242,0.191215761649876,0.000559542966075242,0.0316889267735585,0.0217584614480556,0.000530587123008445,0.368000553531208,0.000787374070612714,0.037065372713321,0.155314728925311,0.000973337599076331,0.0134071674109162,9.57316837739199e-05,0.000425371818942949,0.12266597925611,0.106392006800171,0.016969651431581,0.199995967101594,0.0260957219073685,0.0388592543660279,0.000610742877935991,0.150325224747111,0.0149759207581628,0.227017926451338,0.000375603028573096,5.95442419871688e-05
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,0.000777941820211709,0.233643356889397,0.176452139576466,0.130627494142983,0.000317439436912537,0.0150606410695795,0.000316952202934772,0.184929178970629,0.0567921488325683,0.315909990704666,0.000688958244398236,0.0423549546036782,0.000372370847733691,0.000800562750548124,0.184314492280268,0.432869611128615,0.544531746688863,0.255287897200546,0.138056132837304,0.146154321432859,0.0189483169126099,0.0007690369207412,0.129229187182675,0.000780182010959834,0.0386422188499611,0.000199331937590614,0.000225549075054005,0.000464212158694863,0.223099735335368,0.000992601443780586,0.0003121149209328,5.02053401432931e-05,0.000582179295364767,0.0898065960334588,0.000847966810921207,0.159068063948586,0.00576291421435458,0.237112497043894,0.0833357353522037,0.136875798698602,0.100600548643521,0.000684769697254524,0.0997025473335133,0.149975790409409,0.0339915212686764,0.0486391565272801,0.000703615837031975,0.0359659631147465,0.182719821814356
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,0.172138822812767,0.525438142986133,0.203697293808327,0.481487289564398,0.0981124883175102,0.107580090689504,0.000939287331420928,0.000648922349559143,0.168869972938273,0.000881682869046926,0.000654123211745173,0.473631321999835,0.245341555265778,0.000625263224123046,0.26710533570844,0.224486410336934,0.364160056639905,0.337571118013435,0.000878282027784735,0.0199253501459383,0.0326239553496511,0.0378572151063529,0.000309397806180641,0.141249679042166,0.0454948263350256,0.000838370108278468,0.000320340322563425,0.0108115311859991,0.0122765231936702,0.000972253615036607,0.000353986121714115,0.000407841533189639,0.0472531511146607,0.104095584746618,0.340323183041144,0.259655748044389,0.0983778041565114,0.172133856823502,0.106254722918637,0.144522295410933,0.0316499198808614,0.220727334772166,0.116323363692922,0.0132583496681912,0.0266255288535783,0.30214437266618,0.000871130279498175,0.0758672123129501,0.249425932709003
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,0.000685680707450956,0.08425387446156,0.000862247661920264,0.350474149273828,0.0160320032446733,0.000951131588313729,0.000655547435861081,0.000781073863618076,0.0600167340983799,0.000550472977571189,0.000613413330167532,0.429030966904134,9.98033832293004e-05,0.000712242971174419,0.000823147009126842,0.26339171959995,0.000603129054186866,0.338849453345118,0.000969539037207142,0.000150422622915357,0.279940607946598,0.106651726777599,0.000533874937333167,0.000874088508542627,0.000816707290941849,0.291866805749784,0.000894324160646647,0.182732018576554,0.170675348269462,0.174437843578212,0.000789490204071626,0.0381258434462319,0.000282266132766381,0.000747217617696151,0.0769467738039194,0.353223930261528,0.000787977618630975,0.13935085020499,0.089575823804045,0.245314919904638,0.000929879741277546,0.0283175894743342,0.00241197598290641,0.189526265388316,0.000665389175293967,0.000623513312777504,0.00073588053858839,0.0544540252330932,0.000219905848614872
KEGG_PYRUVATE_METABOLISM,9.04944334179163e-05,0.000931007696781307,0.0232501295374582,0.000124387442367151,0.168281916107062,0.114596008585088,0.000246447408339009,0.0949815820862782,0.215895267288287,0.357884075142624,0.445554291006434,0.19040812222749,0.248515603172351,0.123909401231262,0.23303558992744,0.000269210218917578,0.0799579200022969,0.138840470137813,0.000219629900064319,0.0506339862168773,0.018607042010396,0.075208999122258,0.000354795939987525,8.92529257107526e-05,0.106437630292832,0.000748466168763116,0.000262750566005707,0.236400641977289,0.153388428954154,0.0695596263499933,0.000654212969355285,0.000291408402379602,0.0772478628364643,0.000876691130455583,0.366829160988798,0.0700882317232348,0.000719990553800017,0.00495816599590551,0.000810417735949159,0.104036283079457,0.000838064885232598,0.066591769190417,0.251914497693572,0.000861747944494709,0.244992752307559,0.186589679788267,0.000175227457191795,0.00073279122589156,0.14235213276458
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,0.0676482949786585,0.000321366076590493,0.15912609223994,0.144044114964236,0.342407292124713,0.105730021037796,0.000164811689872295,0.30401522467341,0.341974473229556,0.160846793464842,0.166599561656456,0.000337594120530412,0.115741557690816,0.604275765169167,0.0205950185459463,0.000344604291021824,0.131814919053448,0.104575925763111,0.443060949087378,0.103063001598859,0.190544681095658,0.111117926215367,0.000297598325880244,0.202289626164008,0.000653391192201525,0.000360175843350589,0.000823537098942325,0.0900263675024458,0.0658194886291404,0.00096170566091314,0.217046034438049,9.07509413082153e-05,0.266275976469365,0.000856967942789197,0.120623237936957,0.000206807694630697,0.206948510744658,0.191613608769864,0.000331235648598522,0.248644594192383,9.33361274655908e-05,0.0689399182602317,5.12091759592295e-05,0.000396527433535084,0.188200481644826,0.000475111489649862,0.000982654741266742,0.000670603792415932,0.0816306269771823
KEGG_PROPANOATE_METABOLISM,0.000898120958823711,0.000763958489522338,0.126810439972095,0.136300263636481,0.128608376612484,0.210282280334467,0.241737155309255,0.00057065606629476,0.24063174300723,0.238967441834491,0.246804503636245,0.116268060298816,0.000837097866926342,0.0904376519235011,0.169186740827167,0.000557942626532167,0.0194413318646121,0.104828228748731,0.000167990888934582,0.00458672461588151,0.135234781816213,0.0301435071027878,0.0309300512862744,0.000336645810166374,0.0248071720969571,0.000978718405822292,0.000283772734925151,0.181726043534021,0.0824665073955621,0.000549923345446587,0.000453331004595384,9.14063283707947e-05,0.0676878740315286,0.00015954090282321,0.248890714725483,0.000112650202121586,8.95737716928124e-05,0.000957483683247119,0.0051678912424417,0.0507190962718093,0.000963279143208638,0.256837335714688,0.230328192408873,0.000418220377294347,0.16185028116573,0.179106999462956,0.13815293175794,0.164594407044396,0.265663096641524
KEGG_BUTANOATE_METABOLISM,0.000185664986958727,0.000592823927523568,0.194377810493547,0.25459462697335,0.320680910618397,0.0546459918508126,0.105190906398423,0.19872154475837,0.254261537587637,0.474294795050021,0.439339445982156,0.0388004215126744,0.0228498238264593,0.282027601615338,0.000453658292768523,0.000625316591234878,0.181741754285575,0.129222813638269,0.000749088797485456,0.000458998596994206,0.186741845047428,0.245759989255814,0.180379052106851,0.000951988145709038,0.0171494342630178,0.01639772581199,6.38392434921116e-05,0.29458316192648,0.0741052128605603,0.0687664669326027,0.000712022986263037,0.100896062586773,0.277279252361822,0.000143048852216452,0.205980667173666,0.0917006124964153,0.00085887924185954,0.24702824076485,0.199211324132922,0.100517687856136,0.130401242438556,0.000637345163617283,0.258647229430137,0.00029012915189378,0.50037324556006,0.12734024046081,0.000584936125203967,0.000778260089224204,0.000440853951033205
KEGG_ONE_CARBON_POOL_BY_FOLATE,0.000909786340780556,0.000387734341667965,0.0792472128610088,0.0109426527392875,0.155898754087075,0.00079293555370532,0.000136741548078135,0.000992747181793675,0.29744211828229,0.0846363771245654,0.000616173220099881,0.191739263939843,0.426200929650423,0.255082046247517,0.000994379844982177,0.0754025654385427,0.198034082533605,0.296343713194952,0.127860179388881,0.00788310605199752,0.251149011459742,0.00223838213361075,0.000298061943845823,0.000591629688628018,8.50839042104781e-05,0.000189848906127736,0.000940695107681677,0.000387560454662889,0.000878039842937142,0.000501971182413399,0.0775900105305359,0.123312539908587,0.262891769724048,0.000678405504673719,0.166937647971845,0.00036746287625283,0.306409212450305,0.000626090762671083,6.65236003696919e-05,0.199028033969106,0.00576580954922071,0.392135454500154,0.017617899797549,0.0519337386221503,0.139396698879667,0.137887147185165,0.000580691777169705,4.06870474107563e-05,0.0469113117103981
KEGG_RIBOFLAVIN_METABOLISM,0.000342089334968477,0.000479546078247949,0.000280214820057154,0.000605816095834598,0.000635933525161818,0.0334252702918326,0.000189388159662485,0.000521709706401452,0.0809865046702816,0.153349449768241,0.000166224429383874,0.00043311211373657,0.000864458238473162,0.260287344430003,0.000431918351911008,0.000944859876995906,0.089527036319872,0.155858764126016,0.103842793916729,0.254118947812499,0.0266120286605523,0.000126999097177759,0.0912482342484366,2.00384089257568e-05,0.00207778146589817,0.0113916286390061,0.457743980885099,0.296614534585619,0.00088505200878717,1.00830581504852e-05,0.220239171590441,0.000628163262270391,7.90471038781107e-05,0.000188923056703061,0.229282618254844,0.000316421085968614,0.083468408333394,0.42444662992572,5.44809033162892e-05,0.000254732459783554,0.0786217182203338,0.227610417412379,0.0914348106321711,0.000185883020283654,0.000756997321965173,0.240927344040203,0.000393026193371043,0.000577404476003721,0.0673372678220589
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,0.000143424102803692,0.221647023641972,0.1071892037032,0.0762392529810217,0.000833778829779476,0.0232316378131705,0.271866987739423,0.162045997347101,0.00067043285490945,0.0816818511015819,0.208240479826551,6.52822165284306e-05,0.000882516200654209,0.181326107681382,0.000942752137314528,0.000500324551947415,0.000814833801239729,0.0412208212786753,0.000390997280599549,0.223488776738507,0.000328238289104775,0.141582028604893,0.173987610415288,4.13278706837446e-05,0.000197430480271578,0.000731049755588174,0.237297480983215,0.000851571483071893,0.000349192225607112,6.35960677172989e-05,0.000954107096418738,0.0953121623769102,0.23833522097486,0.000807590944692492,0.014604543540676,0.102806482515453,0.000601676628692076,0.000355792021611705,0.000940786638995633,0.00875002357425268,0.000543102877447382,0.197521150266883,0.0257389307023147,0.0118774371134283,0.316633635992544,0.0590057319976959,0.0840566539019658,0.000844619714422151,0.197216308709373
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,0.150082834566407,0.044901643704655,0.264457802548236,0.000727996896486729,0.400530684044751,0.0237067123729456,0.000988574316026643,0.000555596099002287,0.23130393925704,0.226632593494091,0.196601454555148,0.000560122709022835,0.000284626299515367,0.000347415921511129,0.20003488886245,0.473535263040024,0.0421869171957438,0.000308325946331024,0.167567635040239,0.000474608044838533,0.000617457726737484,0.2012439713763,0.431855703588885,0.141765870950086,0.0091670179484659,0.000290694370865822,0.125734701539974,0.111957973270442,0.0229980395780776,0.0728049465760855,0.000992271405179054,0.000737082677427679,0.254457473878605,0.00747991575430186,0.0961390966572526,0.000812353740213439,0.000402515756199136,0.00275387171726843,0.0243969246177013,0.060342294711197,0.000138436581240967,0.000237132322974503,0.000217310193926096,0.000833392103202641,0.0003601542590186,0.159877088207124,0.168108008045816,0.00077000684873201,9.84712156932801e-05
KEGG_FOLATE_BIOSYNTHESIS,0.000292533262167126,0.000671913435449824,0.182302353183214,0.000368311113445088,0.278897102147899,0.0824589673404241,0.000131608882220462,0.000673112875316292,0.049300397355647,0.000457980732899159,0.137466006123886,0.000652839865302667,0.216520859375228,1.94509294815361e-05,0.0131623301355202,0.166186758443045,0.357346740904642,0.000477816407801583,0.245706763806763,0.0460352080193894,0.0007928150317166,0.000236419107532129,0.0946564583726889,0.168781275376523,0.000372657869243994,0.176992204614871,0.249817641912035,0.0499698811540304,0.000925261396914721,0.267554591147136,0.000190455716336146,0.000961692065233365,0.0582150241262959,0.146242925348705,0.000625083807623014,0.000654650148237124,0.311717070340962,0.22442955330825,0.141359403852854,0.0790967757291899,0.000801486734999344,0.0306773836926988,0.000668444018578157,0.0591195393301277,0.000513951104367152,0.0782625129081514,0.109255029510888,5.49636178184301e-05,0.0666956048773984
KEGG_RETINOL_METABOLISM,0.000908979779342189,0.00088891985709779,0.0752336051674423,0.000450936468550935,0.000908550779568031,0.00409357211731038,0.000977246907074004,0.0924876146370622,0.136286143569792,3.01153429318219e-05,0.216738200067939,1.08724886085838e-05,0.000302539677591994,0.0383806005536741,0.000453496930422261,0.000611927122343332,9.02860511559993e-05,0.000501435599522665,0.000398243425646797,0.000948290940141305,0.000169755358016118,0.000724730285117403,0.0426470520090788,0.000911364522296935,0.00035836388496682,0.0402166593815439,5.47235403209925e-05,0.0239785354934619,0.000554889521095902,6.53809288050979e-05,0.000846532060997561,0.291462559533958,0.422779949343649,0.0744192131152427,0.000206037710653618,0.21857574965757,0.335090832857978,0.000198635903885588,0.0212707822856432,0.000584347552852705,0.00039054235839285,0.000494282791391015,0.000142734517343342,0.0349916340325513,0.10037593983788,0.00098629742464982,0.00096673935232684,0.0218255178550935,0.0467618500529867
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,0.000497333233710378,0.00063110649981536,0.249054719510462,0.000729708602651954,0.000258688151836395,0.234326150850901,0.000821315911598504,0.10423473532263,0.249024059159367,0.480368300883898,0.327804652831406,0.000574992331210524,0.0208942344102212,0.26753400734973,0.104471019322917,0.058806082506649,0.488798937954083,0.29989214052622,0.0885127962682376,0.0460812232971777,0.0941991435089982,0.0203130567004364,0.295739614732922,0.000710708219092339,0.0779906356693998,0.152677500902327,0.000412748771952465,0.116138987410876,0.000496788246091455,0.360818379777612,0.15282859393004,0.000358761930139735,0.000647301448509097,0.000951881344430149,0.27567655890311,0.0288412557395599,0.000260869333520532,0.134914620691379,0.000761017405893654,0.1856427577862,0.000415218263166025,0.0683574788380807,0.127508024658669,0.000506709856912494,0.135204537799397,0.00181443530736613,0.000507154479855672,0.000922716788481921,0.000794516356661916
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS,0.206961205184845,0.000368175406241789,0.379474455413111,0.000145586388884112,0.000129369845148176,0.158392616123397,0.000911555015016347,0.000772718892432749,6.80570581462234e-05,0.241975192555049,0.000377913575386628,0.000349988766247407,0.260640860840383,0.40716996614436,0.197761209876556,0.0953525845959807,0.00350420809695668,0.45539484918494,0.0448517632542519,0.0338414077950823,0.0144988273160785,0.318491353215268,0.149978902841465,0.000833879024721682,0.024435591027098,0.209951535578828,0.000360044142929837,0.265132444428963,0.00066186236590147,0.326246414330706,0.000605436479439959,0.0393875546340182,0.238469434097325,4.40123954322189e-05,0.163963107680615,1.04766087606549e-05,0.293124449196963,0.0111780523693242,0.000451980842044577,7.44095309637487e-05,0.000936607640469447,0.219134792581332,0.185096665597726,0.000129952067509294,0.000179784337291494,0.0423671077808866,0.000888343376340345,0.0564224654857157,0.0949013062414324
KEGG_LIMONENE_AND_PINENE_DEGRADATION,0.00096099168038927,0.000285904662217945,0.230609907634203,0.139504274632614,0.474098695044721,0.0450314951357653,0.000308176644844934,0.0795073717594988,0.000562922276323661,0.0319862777334947,0.110747716777542,0.0382573545872092,0.251815178185959,0.0515128979163108,0.237548261183507,0.000734555155970156,0.0498748765667213,0.333345932520864,0.000812567284796387,0.0340457307275977,0.119063577810539,0.00125443381118884,0.145268650894152,0.00048079290939495,0.0981170381193422,0.109610334248586,0.0687578057616566,0.284402223168796,0.177410733670706,0.000361774164019153,0.000914152792654932,0.0772224552519625,0.166903852143505,0.000441675573587418,0.0358095333602711,0.139508457371469,4.95318914763629e-05,0.0497145923749682,0.0765671239146829,0.183831296560564,0.215838922407394,0.0334419169736284,0.113673775433933,0.00029750946094282,0.115326367096557,0.0326560187405214,0.210148797905347,0.000257840721635148,0.0188344596999627
KEGG_NITROGEN_METABOLISM,0.126685034863145,0.450956353909473,0.000458535234909505,0.0144380714350808,0.000768725484376773,0.0750995806876449,0.108117505090168,0.0747954689273437,0.269422257511197,0.0232176159371044,0.000335003717569634,0.000254646699875593,0.0279347953386972,0.000126983046764508,0.00050533254025504,0.000398967613233253,0.000537341524846852,0.17885923765275,0.000294553725980222,0.000441951779183,0.000438790895976126,0.000819422330474481,0.112820662381453,0.266339961682025,0.056943327947494,0.397565767632805,0.000666826548287645,0.0995490754250783,0.000109645575284958,0.000810887270141393,0.000162012168904766,0.0313082332348081,0.187957145270633,0.0524022641460485,0.0784038407781339,0.000232244596350938,0.340541830910869,0.000222939643543214,0.000407809891272336,0.0953620357183086,0.209547331868687,0.352566784211781,0.0488149297084335,0.000809535844950005,0.000509809247450903,0.125826693041558,0.000976365860318765,0.000165730357402936,0.014690776155503
KEGG_SULFUR_METABOLISM,0.000616984809488549,0.362235612167334,0.000599533933447674,0.000216909418581054,0.000337778880028054,0.000830413729185238,0.0541599190770536,1.54113001190126e-06,0.000972995740361512,0.11452245978305,0.0275257568183505,0.0245599328419832,0.000716436962364241,0.000639338994631544,0.111192098176514,0.18017018237305,0.00261157581859317,0.000949049498653039,0.0355251321835477,0.000617784003494307,0.000893544235499576,0.139954894001396,0.000820739617571235,0.000705419495934621,0.000362091012764722,0.000629654859891161,0.0087095227451362,0.000962685550563037,0.057264415717746,0.015671360779921,0.000531918739899993,0.112191201413296,0.000652807710459456,0.00743023672062876,3.14728170633316e-06,0.0692646758279613,0.00060781832318753,0.246011990739545,0.000737237957539037,0.0180701954972859,0.261405102005222,0.0544003262088221,0.000502130837645382,0.017513107196153,0.230223319950323,0.331262666522032,2.80659133568406e-05,0.000758159465389326,0.106863798600777
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,0.0114696321382418,0.00091440760740079,0.020174610902776,4.06171507202089e-05,0.000486239583231509,0.000443147666752338,0.000163860774831846,9.3336567748338e-05,5.70153677699748e-05,0.249342340577837,0.000192371776560321,0.000913251129677519,0.0386695579651169,0.25010782693823,0.000315451399888843,0.133907257958761,0.0163166064595683,0.117368553115855,0.0738561061109267,0.000768205010099337,0.00947352328364289,0.516872174734705,0.0197473361531473,0.00080019999993965,0.000494295840151608,0.000477364759426564,0.000791606272337958,0.103058568137407,0.000881360449362546,0.109675936792242,0.000229000999359414,0.000323301095049828,0.000406198302749544,0.189963064037588,0.320392827901743,0.0485493392884126,0.161236186299738,0.113610033192871,0.000539343773154542,8.4409823641181e-05,0.0628165847257418,0.00611264156546466,0.0954891714344405,0.000549357487121597,0.00287632490550336,0.163135103652282,0.000644828877644613,6.38261986896396e-05,0.153169139775861
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,0.135012232116563,0.000457267994061112,0.480546898265315,0.000744432648411021,0.000230757747543976,0.269535419505336,0.000465083986986428,0.127673104878992,0.0952313775187958,0.000447579317493364,0.000913381643360481,0.26899721730553,0.000273000303423032,6.91756727173924e-05,0.000174917154014111,0.000556326550198719,0.000996957967989147,0.000782638763310388,0.000986051633721218,0.00039271843386814,0.000878308370476589,0.295532451255931,0.0732688620979269,0.000166402119677514,0.000329472251003608,0.0113474223722493,0.000747251755790785,0.127607605479855,0.218100471456327,0.000220748542109504,0.000760285696014762,0.220117863249245,0.178045710887452,0.152994366066199,0.00054413030995056,0.000845556387677789,0.000927145699039102,0.000971653554122895,0.000379450665554032,0.024797075139745,0.0399698188325318,0.000452762546017766,0.000697515703272074,3.79205655772239e-05,0.122422048005732,0.000294179904274642,0.000178858796367422,0.34731639278865,0.000432161963079125
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,0.1309534890344,0.000968883390771225,0.220367179286834,0.0197664862404886,0.000580568669131026,0.0537624173669014,0.000700510075315833,0.24210764839204,0.000705141332931817,0.000632786630187184,0.000696075746789575,0.355023803082536,0.0576602593648386,0.111396420361231,0.000407084742328152,3.01371477544308e-05,0.000362306691706181,4.8984503839165e-05,0.000957973051583394,0.000760602172464132,0.000160011821193621,0.367787412399656,0.0540748419216972,0.000997594985645264,0.0249361685919846,0.0599527961555371,0.0476012700243663,0.235770173457095,0.155316629422731,0.000339674841146916,0.000471750605385751,0.253412042732425,0.0378534854083505,0.104119410838949,0.0547958158008104,0.0392863617578045,0.000905374481109902,0.000485179578419775,0.000949417768744752,0.161160416937477,0.0122904029438495,0.000619618708267808,0.000831594705814496,0.0262342071955904,0.158088387296888,0.000482006002450362,0.0234159564685969,0.0314980129393238,0.000386451353086159
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,0.000691826322348788,0.000926361433463171,0.161749568144395,0.000231997654074803,0.306913396042723,0.117098303604815,0.000979826655238867,0.0252040636683443,0.123295576030759,0.462331434590432,0.30947387667842,0.14148243159815,0.000879131789319217,4.26092341076583e-05,0.0949211197075125,0.0537418930776363,0.000420325605897233,0.114505617265419,8.75522028654814e-05,0.226185279115849,0.000395375980064273,0.046436213955134,0.000371022962732241,0.291486840212985,0.0924233496188535,0.000118883065646514,0.000903705806238577,0.16977340964557,0.102828620380079,0.117950207465834,0.000201088232221082,0.000179004200035706,0.216342053743372,0.000326911026611924,0.255826291757462,0.0371427780848482,0.0284189858458685,0.000345360669540241,0.0636939966322459,0.1183761557838,0.0952761536539568,0.000325359909899385,0.144669012716371,0.274136892322929,0.0800642615218085,0.000476330462610349,0.254079065450585,0.558107574584408,0.0131222572007291
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,0.000320027421461418,0.000437747028190643,0.0712088050117657,0.145219794773664,0.000131940920837224,0.0327419512054868,0.0960010758893926,0.000531939265318215,0.000348531090421602,0.0238632784931755,0.000951953895390034,0.000698532704729587,0.00062973075103946,0.000789488919079304,0.0810221420818437,0.000956147411372513,0.000645128488307819,0.185293641549109,0.000934256595326588,0.000640464427648112,0.0001455649046693,0.372471768379323,0.131868283066749,0.000729247694602236,0.212853750679253,0.0241393958768124,0.00481899181414878,0.000464797024149448,6.56221052631736e-05,0.0863731135592871,0.000105276840506122,0.000242575021693483,0.0739378852691955,0.135928506735431,0.183158810710487,0.000139290163991973,0.107609051741171,0.114000216900324,0.000801011466654018,0.000335776739986613,0.000441854799864814,0.201703561126841,0.265126214800342,0.000356930323177949,0.0939793127204636,0.194597514125215,0.000778291527880356,2.33948042150587e-05,0.239405460575091
KEGG_ABC_TRANSPORTERS,0.122891160542794,0.000655322603415698,0.00014907983248122,0.0236380643876896,0.000461842100834474,0.147444531392418,0.000990603129379451,0.000280505245318636,0.187364971905581,0.102982772154455,0.0276632773834966,0.192659259651613,2.52001071348786e-05,0.0590187819873013,0.0483056576669942,0.482550698727604,0.157277878507524,0.000331874099560082,0.0652631832213903,0.129164542255902,0.000112478537717834,0.052882715095117,0.000144091283902526,0.000186051364522427,0.000497820111457259,0.0585981155533701,0.000884281505364925,0.110794916426128,0.127437454961882,0.107481946058361,0.211568315396701,0.286019259626348,0.0292642060067773,0.00059294852684252,0.000847278014756739,0.297425884883146,0.0493309975895604,0.000690018744440749,0.000429737540427595,0.0667156151066998,0.148461630296229,0.122541014101996,0.0888460694072318,0.000390396435279399,0.144465582086492,0.147603616391271,9.93454761337489e-05,0.000659875456709415,0.000678032346069813
KEGG_RIBOSOME,0.216713452871529,0.0619718593670198,0.126684299980475,0.000967676464701071,0.0183220664607137,0.0601434580882532,0.000251049729762599,0.000748577606165782,0.00758927231173328,0.000444880242925137,0.00502831440762001,0.17852582594934,0.000703327745897695,0.313128522551403,0.188821988499839,0.0704805018781496,0.000607798194512725,0.17666740113802,0.000433002983219922,0.102012393083051,0.000335437395144254,0.000601567124715075,0.000735090829664841,0.00679920226698692,0.244040293340234,0.0947579492401749,0.0862049315159661,0.000280070250853896,0.296852734858297,0.385190750146821,0.000735834315419197,0.0394999665208825,0.0716645816600744,0.0985612300352984,0.000530943698482588,0.204599024648924,0.102025971273563,0.00041219033789821,0.000820347965229303,0.000293410426238552,0.387481479895298,0.000741105405380949,0.0571468946396847,0.119775941422351,0.150998065264031,0.000766824127640575,0.24761501622959,0.0663958756068299,0.000652786172227934
KEGG_RNA_DEGRADATION,3.9662485010922e-05,0.000821336879394948,0.0289759733760909,0.000885830318555236,0.000876457199919969,0.000461598207708448,0.0470337537587896,0.269448070141578,0.297582137887033,0.000837956326082349,0.184675535068707,0.129490314650261,0.0125772221047581,0.150643906909064,8.59802414197475e-05,0.0939353243123537,0.300044629177725,0.436168578968283,0.517761554890803,0.000304188002599403,0.000644685631152242,0.301695921653206,0.0729831763150224,0.000709499063901603,0.000427090346813202,0.0006933097273577,0.000276397324865684,0.000377685701940209,0.000719743371708319,0.000984298416180536,0.000472358324099332,0.0371889482590995,5.76493297703564e-05,0.218498162274257,0.000790951388888061,0.414576427177351,0.0546655477167316,0.0244024805942868,0.000631588391726837,0.154817372700871,0.0568945936434255,0.0423617606779868,0.13615098799285,0.000684607311384752,0.0899930262296659,0.00031846432434395,0.000677527086343616,0.000994571107672527,0.111306797675458
KEGG_RNA_POLYMERASE,0.10659703839766,0.0139403156917044,0.0288617035643922,0.00058483628439717,0.00066702931583859,0.000323316193418577,0.000848215307574719,0.00043420850392431,0.0282458394008436,0.000133345316629857,0.000713701715460047,0.264789307310185,0.136936820930804,0.0676501339577598,0.096136986431259,0.0289600379035145,0.287779228112318,0.000441563937580213,0.100768797778203,0.000941601553699002,0.000489572734339163,0.153324450225569,0.217513011066268,0.157755616665607,0.000102245624409989,0.124571986269311,0.000182699799304828,0.0501452201106328,0.000143203334650025,0.640691635807438,0.000938594632316381,0.0540032719965832,0.0591073551823072,0.179111943392541,0.000567951787030324,0.284881086186528,0.000358552264049649,0.000497565794037655,0.000448761904146522,0.304353925016975,0.0871121213801793,0.0968133494899473,0.000931017527123913,0.000993914822349325,0.165870950351658,0.207346852286854,0.000365154111757875,5.21991217974573e-05,0.0638981394246151
KEGG_BASAL_TRANSCRIPTION_FACTORS,1.25432617496699e-05,0.000387135727796704,0.000579463787609711,0.000184682409511879,0.177341616277538,0.000998980806209147,0.179554805968948,0.000597152207512409,0.000440835775341839,8.97284073289484e-05,0.263321224935085,0.00863856641152802,0.000820060673402622,0.000718137751566246,0.0003324223337695,0.000439275747630745,0.000457413839641958,0.306814088918633,0.140309282732751,0.000740637322654948,0.000653771693818271,0.114019349784024,0.0248129904741556,0.000814510319149122,0.000140009248629212,0.0373114856192842,0.000241845807526261,0.000719763189554214,0.000835100323660299,9.059904422611e-05,0.000533718241378665,0.000848549017915502,0.0756981077134359,0.0317095418751333,0.0341033420903928,0.000384464528178796,0.13420214672113,0.000628557802643627,0.000349994586315006,0.279374839297025,0.354129209482348,0.0125172203517972,0.24458954149308,0.000301257357932627,0.123780526046233,4.76211954373866e-05,0.00087510286597535,0.000451351033756509,0.145767393666782
